last,first,pos,num,comb,blocks,dz_block,nz_block,oz_block,p1_block,p2_block,p3_block,ot_block,5v5_block,ev_block,sh_block,pp_block,block_for_oi,block_for_oi_5v5,shot_blocked,dz_blocked,nz_blocked,oz_blocked,p1_blocked,p2_blocked,p3_blocked,ot_blocked,5v5_blocked,ev_blocked,sh_blocked,pp_blocked,block_against_oi,block_against_oi_5v5,block_wrist,block_slap,block_snap,block_back,block_deflect,block_tip,block_wrap,block_other,blocked_wrist,blocked_slap,blocked_snap,blocked_back,blocked_deflect,blocked_tip,blocked_wrap,blocked_other,g_block_5_5v5,b_block_5_5v5,g_block_10_5v5,b_block_10_5v5,g_block_5_ev,b_block_5_ev,g_block_10_ev,b_block_10_ev,g_block_5_pp,b_block_5_pp,g_block_10_pp,b_block_10_pp,g_block_5_sh,b_block_5_sh,g_block_10_sh,b_block_10_sh
STEPAN,DEREK,C,21,DEREK STEPAN,39.0,39.0,0.0,0.0,20.0,12.0,7.0,0.0,27.0,29.0,10.0,0.0,318.0,239.0,52.0,0.0,0.0,52.0,18.0,16.0,17.0,1.0,35.0,39.0,1.0,12.0,315.0,212.0,23.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,30.0,11.0,9.0,1.0,0.0,1.0,0.0,0.0,27.0,0.0,27.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0
PALMIERI,KYLE,C,21,KYLE PALMIERI,51.0,49.0,1.0,1.0,20.0,16.0,15.0,0.0,42.0,47.0,3.0,1.0,294.0,246.0,91.0,1.0,1.0,89.0,30.0,24.0,34.0,3.0,51.0,57.0,1.0,33.0,294.0,195.0,17.0,20.0,13.0,1.0,0.0,0.0,0.0,0.0,39.0,29.0,21.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,0.0,47.0,0.0,47.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0
SHORE,NICK,C,21,NICK SHORE,17.0,17.0,0.0,0.0,4.0,9.0,4.0,0.0,15.0,15.0,2.0,0.0,171.0,133.0,31.0,0.0,0.0,31.0,17.0,7.0,7.0,0.0,29.0,30.0,1.0,0.0,226.0,215.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,26.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
BERGLUND,PATRIK,C,21,PATRIK BERGLUND,17.0,17.0,0.0,0.0,2.0,8.0,7.0,0.0,14.0,15.0,2.0,0.0,136.0,118.0,22.0,0.0,0.0,22.0,6.0,7.0,9.0,0.0,19.0,21.0,0.0,1.0,119.0,100.0,12.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,14.0,0.0,14.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
MATTEAU,STEFAN,C,21,STEFAN MATTEAU,7.0,7.0,0.0,0.0,2.0,5.0,0.0,0.0,7.0,7.0,0.0,0.0,63.0,63.0,15.0,0.0,0.0,15.0,6.0,6.0,3.0,0.0,14.0,14.0,0.0,1.0,61.0,57.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TATAR,TOMAS,C,21,TOMAS TATAR,18.0,17.0,1.0,0.0,4.0,6.0,8.0,0.0,17.0,18.0,0.0,0.0,132.0,125.0,58.0,1.0,0.0,57.0,20.0,20.0,16.0,2.0,50.0,52.0,0.0,6.0,300.0,212.0,10.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,42.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TROCHECK,VINCENT,C,21,VINCENT TROCHECK,41.0,41.0,0.0,0.0,16.0,13.0,12.0,0.0,32.0,34.0,7.0,0.0,229.0,180.0,60.0,0.0,0.0,60.0,19.0,20.0,21.0,0.0,44.0,45.0,2.0,13.0,300.0,205.0,18.0,18.0,4.0,1.0,0.0,0.0,0.0,0.0,28.0,16.0,7.0,9.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,0.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0
FERENCE,ANDREW,D,21,ANDREW FERENCE,5.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,4.0,1.0,0.0,20.0,16.0,5.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,5.0,5.0,0.0,0.0,15.0,15.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
POTTER,COREY,D,21,COREY POTTER,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WISNIEWSKI,JAMES,D,21,JAMES WISNIEWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOSTKA,MICHAEL,D,21,MICHAEL KOSTKA,20.0,20.0,0.0,0.0,8.0,8.0,4.0,0.0,18.0,20.0,0.0,0.0,61.0,55.0,4.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,4.0,4.0,0.0,0.0,42.0,40.0,16.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROUSSEL,ANTOINE,L,21,ANTOINE ROUSSEL,58.0,58.0,0.0,0.0,18.0,14.0,26.0,0.0,39.0,45.0,12.0,1.0,324.0,256.0,37.0,0.0,1.0,36.0,15.0,10.0,12.0,0.0,35.0,36.0,1.0,0.0,299.0,263.0,31.0,20.0,4.0,2.0,1.0,0.0,0.0,0.0,30.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,39.0,0.0,37.0,2.0,45.0,0.0,43.0,2.0,1.0,0.0,1.0,0.0,12.0,0.0,12.0,0.0
VAN RIEMSDYK,JAMES,L,21,JAMES VAN RIEMSDYK,7.0,6.0,0.0,1.0,3.0,1.0,2.0,1.0,6.0,7.0,0.0,0.0,122.0,109.0,50.0,0.0,0.0,50.0,13.0,20.0,15.0,2.0,34.0,38.0,0.0,12.0,234.0,161.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,14.0,2.0,0.0,1.0,0.0,1.0,6.0,0.0,6.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RYCHEL,KERBY,L,21,KERBY RYCHEL,9.0,9.0,0.0,0.0,2.0,2.0,5.0,0.0,9.0,9.0,0.0,0.0,75.0,75.0,12.0,0.0,0.0,12.0,4.0,5.0,3.0,0.0,12.0,12.0,0.0,0.0,71.0,70.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERIKSSON,LOUI,L,21,LOUI ERIKSSON,34.0,34.0,0.0,0.0,6.0,14.0,12.0,2.0,25.0,26.0,8.0,0.0,354.0,264.0,33.0,0.0,0.0,33.0,13.0,9.0,10.0,1.0,24.0,27.0,2.0,4.0,431.0,272.0,13.0,14.0,6.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0
RAYMOND,MASON,L,21,MASON RAYMOND,7.0,7.0,0.0,0.0,2.0,4.0,1.0,0.0,7.0,7.0,0.0,0.0,98.0,97.0,19.0,0.0,0.0,19.0,5.0,5.0,8.0,1.0,15.0,16.0,0.0,3.0,100.0,80.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAUGHTON,SCOTT,L,21,SCOTT LAUGHTON,29.0,28.0,0.0,1.0,10.0,4.0,15.0,0.0,26.0,26.0,3.0,0.0,196.0,178.0,35.0,0.0,0.0,35.0,13.0,11.0,11.0,0.0,34.0,34.0,1.0,0.0,161.0,156.0,17.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,24.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
SMITH,BEN,R,21,BEN SMITH,16.0,16.0,0.0,0.0,6.0,6.0,4.0,0.0,10.0,12.0,4.0,0.0,73.0,53.0,8.0,0.0,0.0,8.0,4.0,1.0,3.0,0.0,8.0,8.0,0.0,0.0,58.0,55.0,8.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
SMITH-PELLY,DEVANTE,R,21,DEVANTE SMITH-PELLY,23.0,23.0,0.0,0.0,5.0,7.0,11.0,0.0,20.0,20.0,1.0,2.0,157.0,145.0,25.0,0.0,0.0,25.0,12.0,4.0,9.0,0.0,19.0,19.0,1.0,5.0,158.0,135.0,12.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
OKPOSO,KYLE,R,21,KYLE OKPOSO,39.0,38.0,0.0,1.0,10.0,14.0,15.0,0.0,39.0,39.0,0.0,0.0,351.0,325.0,104.0,1.0,0.0,103.0,38.0,26.0,37.0,3.0,65.0,76.0,0.0,28.0,434.0,284.0,15.0,18.0,5.0,1.0,0.0,0.0,0.0,0.0,69.0,8.0,20.0,6.0,0.0,1.0,0.0,0.0,39.0,0.0,38.0,1.0,39.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCEVIOUR,COLTON,C,22,COLTON SCEVIOUR,52.0,52.0,0.0,0.0,17.0,20.0,15.0,0.0,36.0,37.0,15.0,0.0,251.0,183.0,58.0,2.0,0.0,56.0,27.0,18.0,13.0,0.0,57.0,58.0,0.0,0.0,219.0,195.0,25.0,22.0,4.0,0.0,0.0,0.0,0.0,1.0,41.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0,0.0,37.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0
SHORE,DREW,C,22,DREW SHORE,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VARONE,PHIL,C,22,PHIL VARONE,6.0,6.0,0.0,0.0,1.0,1.0,4.0,0.0,6.0,6.0,0.0,0.0,13.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HORCOFF,SHAWN,C,22,SHAWN HORCOFF,24.0,24.0,0.0,0.0,11.0,3.0,10.0,0.0,16.0,18.0,6.0,0.0,190.0,138.0,16.0,0.0,0.0,16.0,3.0,8.0,5.0,0.0,15.0,15.0,1.0,0.0,153.0,137.0,7.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,16.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0
LEWIS,TREVOR,C,22,TREVOR LEWIS,28.0,28.0,0.0,0.0,10.0,10.0,8.0,0.0,17.0,18.0,10.0,0.0,245.0,196.0,39.0,1.0,0.0,38.0,18.0,15.0,6.0,0.0,37.0,38.0,1.0,0.0,228.0,198.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0
BOYLE,DAN,D,22,DAN BOYLE,105.0,103.0,0.0,2.0,43.0,30.0,31.0,1.0,88.0,94.0,9.0,2.0,298.0,257.0,55.0,0.0,0.0,55.0,17.0,15.0,21.0,2.0,31.0,39.0,1.0,15.0,354.0,266.0,69.0,17.0,15.0,4.0,0.0,0.0,0.0,0.0,23.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,87.0,1.0,85.0,3.0,93.0,1.0,91.0,3.0,2.0,0.0,2.0,0.0,9.0,0.0,9.0,0.0
SHATTENKIRK,KEVIN,D,22,KEVIN SHATTENKIRK,113.0,113.0,0.0,0.0,41.0,31.0,36.0,5.0,86.0,99.0,14.0,0.0,350.0,263.0,100.0,0.0,0.0,100.0,30.0,33.0,36.0,1.0,69.0,73.0,3.0,24.0,395.0,295.0,89.0,10.0,9.0,3.0,1.0,1.0,0.0,0.0,60.0,34.0,4.0,2.0,0.0,0.0,0.0,0.0,85.0,1.0,84.0,2.0,98.0,1.0,97.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0
SCHENN,LUKE,D,22,LUKE SCHENN,106.0,105.0,0.0,1.0,39.0,36.0,31.0,0.0,71.0,72.0,34.0,0.0,333.0,245.0,92.0,0.0,0.0,92.0,28.0,34.0,30.0,0.0,88.0,90.0,0.0,2.0,308.0,292.0,60.0,24.0,15.0,3.0,1.0,2.0,0.0,1.0,60.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,71.0,0.0,72.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0,0.0
REDMOND,ZACH,D,22,ZACH REDMOND,39.0,38.0,0.0,1.0,14.0,11.0,14.0,0.0,37.0,38.0,1.0,0.0,111.0,107.0,22.0,0.0,0.0,22.0,9.0,10.0,3.0,0.0,20.0,20.0,2.0,0.0,101.0,96.0,27.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,16.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,36.0,1.0,37.0,1.0,37.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
CUNNINGHAM,CRAIG,L,22,CRAIG CUNNINGHAM,4.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,24.0,22.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,23.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
SEDIN,DANIEL,L,22,DANIEL SEDIN,19.0,18.0,1.0,0.0,6.0,2.0,11.0,0.0,16.0,16.0,3.0,0.0,239.0,209.0,56.0,0.0,0.0,56.0,22.0,26.0,6.0,2.0,45.0,49.0,0.0,7.0,362.0,221.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,13.0,6.0,1.0,0.0,1.0,0.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
LARSSON,JOHAN,L,22,JOHAN LARSSON,33.0,32.0,0.0,1.0,14.0,9.0,10.0,0.0,30.0,32.0,1.0,0.0,227.0,205.0,47.0,0.0,0.0,47.0,16.0,18.0,11.0,2.0,43.0,45.0,0.0,2.0,247.0,213.0,17.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,38.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
SCOTT,JOHN,L,22,JOHN SCOTT,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
MOUILLIERAT,KAEL,L,22,KAEL MOUILLIERAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THORNTON,SHAWN,L,22,SHAWN THORNTON,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,71.0,69.0,11.0,0.0,1.0,10.0,5.0,3.0,3.0,0.0,11.0,11.0,0.0,0.0,57.0,53.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MILANO,SONNY,L,22,SONNY MILANO,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRACKNELL,ADAM,R,22,ADAM CRACKNELL,25.0,25.0,0.0,0.0,8.0,5.0,12.0,0.0,23.0,25.0,0.0,0.0,167.0,143.0,28.0,0.0,0.0,28.0,7.0,12.0,9.0,0.0,26.0,28.0,0.0,0.0,131.0,127.0,13.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THORBURN,CHRIS,R,22,CHRIS THORBURN,32.0,32.0,0.0,0.0,11.0,11.0,10.0,0.0,27.0,27.0,5.0,0.0,208.0,182.0,21.0,0.0,0.0,21.0,12.0,5.0,4.0,0.0,21.0,21.0,0.0,0.0,163.0,154.0,13.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
WEISE,DALE,R,22,DALE WEISE,26.0,26.0,0.0,0.0,5.0,10.0,11.0,0.0,22.0,24.0,1.0,1.0,202.0,187.0,50.0,1.0,0.0,49.0,23.0,14.0,13.0,0.0,41.0,43.0,0.0,7.0,279.0,219.0,18.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,22.0,0.0,24.0,0.0,24.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
CONDRA,ERIK,R,22,ERIK CONDRA,16.0,16.0,0.0,0.0,6.0,4.0,6.0,0.0,13.0,13.0,3.0,0.0,118.0,96.0,20.0,0.0,0.0,20.0,6.0,6.0,8.0,0.0,17.0,17.0,2.0,1.0,141.0,137.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0
TOOTOO,JORDIN,R,22,JORDIN TOOTOO,18.0,18.0,0.0,0.0,6.0,3.0,9.0,0.0,18.0,18.0,0.0,0.0,146.0,142.0,20.0,0.0,0.0,20.0,8.0,4.0,8.0,0.0,16.0,17.0,0.0,3.0,122.0,95.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIEDERREITER,NINO,R,22,NINO NIEDERREITER,19.0,19.0,0.0,0.0,3.0,8.0,8.0,0.0,19.0,19.0,0.0,0.0,258.0,239.0,48.0,1.0,0.0,47.0,14.0,16.0,18.0,0.0,43.0,45.0,0.0,3.0,311.0,244.0,9.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,7.0,3.0,0.0,3.0,0.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KELLY,CHRIS,C,23,CHRIS KELLY,13.0,13.0,0.0,0.0,6.0,4.0,3.0,0.0,11.0,11.0,2.0,0.0,44.0,32.0,3.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,21.0,18.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
MEGNA,JAYSON,C,23,JAYSON MEGNA,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.0,19.0,6.0,0.0,0.0,6.0,2.0,1.0,3.0,0.0,6.0,6.0,0.0,0.0,21.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HENDRICKS,MATT,C,23,MATT HENDRICKS,68.0,68.0,0.0,0.0,21.0,25.0,22.0,0.0,45.0,46.0,22.0,0.0,293.0,205.0,32.0,0.0,0.0,32.0,12.0,11.0,9.0,0.0,28.0,28.0,3.0,1.0,184.0,172.0,25.0,23.0,19.0,1.0,0.0,0.0,0.0,0.0,19.0,3.0,7.0,2.0,0.0,0.0,0.0,1.0,45.0,0.0,45.0,0.0,46.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,21.0,1.0
GRIMALDI,ROCCO,C,23,ROCCO GRIMALDI,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,27.0,27.0,11.0,0.0,0.0,11.0,4.0,3.0,3.0,1.0,9.0,10.0,0.0,1.0,44.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REINHART,SAM,C,23,SAM REINHART,26.0,26.0,0.0,0.0,7.0,7.0,11.0,1.0,24.0,25.0,0.0,1.0,233.0,215.0,52.0,0.0,0.0,52.0,18.0,13.0,21.0,0.0,45.0,45.0,0.0,7.0,349.0,240.0,17.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,42.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,25.0,0.0,25.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GOMEZ,SCOTT,C,23,SCOTT GOMEZ,10.0,10.0,0.0,0.0,7.0,3.0,0.0,0.0,10.0,10.0,0.0,0.0,72.0,68.0,6.0,0.0,0.0,6.0,1.0,3.0,2.0,0.0,5.0,6.0,0.0,0.0,75.0,55.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,9.0,1.0,9.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WILSON,SCOTT,C,23,SCOTT WILSON,6.0,6.0,0.0,0.0,2.0,3.0,1.0,0.0,6.0,6.0,0.0,0.0,55.0,52.0,10.0,0.0,0.0,10.0,2.0,5.0,3.0,0.0,8.0,8.0,0.0,2.0,65.0,55.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MONAHAN,SEAN,C,23,SEAN MONAHAN,37.0,36.0,0.0,1.0,14.0,15.0,8.0,0.0,34.0,34.0,3.0,0.0,363.0,305.0,67.0,0.0,0.0,67.0,22.0,22.0,20.0,3.0,54.0,61.0,0.0,6.0,421.0,266.0,31.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,56.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0,0.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
